4.900000000000000000e+01	2.073082405853962000e+15
5.000000000000000000e+01	2.144065163985165750e+15
5.100000000000000000e+01	2.216000245223457000e+15
5.200000000000000000e+01	2.288881447011358500e+15
5.300000000000000000e+01	2.362702682995631500e+15
5.400000000000000000e+01	2.437458015514484500e+15
5.500000000000000000e+01	2.513141472544656000e+15
5.600000000000000000e+01	2.589747545005582500e+15
5.700000000000000000e+01	2.667270650720484000e+15
5.800000000000000000e+01	2.745705367449600000e+15
5.900000000000000000e+01	2.825046440387234500e+15
6.000000000000000000e+01	2.905288667207025500e+15
6.100000000000000000e+01	2.986427045503883000e+15
6.200000000000000000e+01	3.068456639096641000e+15
6.300000000000000000e+01	3.151372611140012500e+15
6.400000000000000000e+01	3.235170214753285000e+15
6.500000000000000000e+01	3.319844872988827500e+15
6.600000000000000000e+01	3.405391996403928500e+15
6.700000000000000000e+01	3.491807191728627000e+15
6.800000000000000000e+01	3.579086081936562500e+15
6.900000000000000000e+01	3.667224422449220500e+15
7.000000000000000000e+01	3.756218046157577000e+15
7.100000000000000000e+01	3.846062780954579500e+15
7.200000000000000000e+01	3.936754719628856500e+15
7.300000000000000000e+01	4.028289791283500000e+15
7.400000000000000000e+01	4.120664204911380000e+15
7.500000000000000000e+01	4.213874087037842500e+15
7.600000000000000000e+01	4.307915775355078000e+15
7.700000000000000000e+01	4.402785582565118000e+15
7.800000000000000000e+01	4.498479801377865000e+15
7.900000000000000000e+01	4.594995006892022000e+15
8.000000000000000000e+01	4.692327619267303000e+15
8.100000000000000000e+01	4.790474332305665000e+15
8.200000000000000000e+01	4.889431582410426000e+15
8.300000000000000000e+01	4.989196265803832000e+15
8.400000000000000000e+01	5.089764970079663000e+15
8.500000000000000000e+01	5.191134556473942000e+15
8.600000000000000000e+01	5.293301848737452000e+15
8.700000000000000000e+01	5.396263693112121000e+15
8.800000000000000000e+01	5.500017068287718000e+15
8.900000000000000000e+01	5.604558940458934000e+15
9.000000000000000000e+01	5.709886372032572000e+15
9.100000000000000000e+01	5.815996425415435000e+15
9.200000000000000000e+01	5.922886159265801000e+15
9.300000000000000000e+01	6.030552780933396000e+15
9.400000000000000000e+01	6.138993466530247000e+15
9.500000000000000000e+01	6.248205493378524000e+15
9.600000000000000000e+01	6.358186075075492000e+15
9.700000000000000000e+01	6.468932620141657000e+15
9.800000000000000000e+01	6.580442382158539000e+15
9.900000000000000000e+01	6.692712810880406000e+15
1.000000000000000000e+02	6.805741271094985000e+15
1.000000000000000000e+01	1.466819733309225938e+14
2.000000000000000000e+01	4.656571782155856250e+14
3.000000000000000000e+01	9.152273413806750000e+14
4.000000000000000000e+01	1.478222903448775750e+15
5.000000000000000000e+01	2.144065163985165750e+15
6.000000000000000000e+01	2.905288667207025500e+15
7.000000000000000000e+01	3.756218046157577000e+15
8.000000000000000000e+01	4.692327619267303000e+15
9.000000000000000000e+01	5.709886372032572000e+15
1.000000000000000000e+02	6.805741271094985000e+15
1.100000000000000000e+02	7.977176598384564000e+15
1.200000000000000000e+02	9.221817517844470000e+15
1.300000000000000000e+02	1.053756157365651200e+16
1.400000000000000000e+02	1.192252820262279800e+16
1.500000000000000000e+02	1.337502069164660200e+16
1.600000000000000000e+02	1.489349683428760000e+16
1.700000000000000000e+02	1.647654594606308200e+16
1.800000000000000000e+02	1.812287021679125600e+16
1.900000000000000000e+02	1.983126987393382000e+16
2.000000000000000000e+02	2.160063095491113600e+16
2.100000000000000000e+02	2.342991493868523200e+16
2.200000000000000000e+02	2.531815049400928400e+16
2.300000000000000000e+02	2.726442586617567200e+16
2.400000000000000000e+02	2.926788304806135200e+16
2.500000000000000000e+02	3.132771238350303600e+16
2.600000000000000000e+02	3.344314789913546400e+16
2.700000000000000000e+02	3.561346340967510800e+16
2.800000000000000000e+02	3.783796906053169600e+16
2.900000000000000000e+02	4.011600816655307200e+16
3.000000000000000000e+02	4.244695455682076800e+16
3.100000000000000000e+02	4.483021034552788000e+16
3.200000000000000000e+02	4.726520336299066400e+16
3.300000000000000000e+02	4.975138572496195200e+16
3.400000000000000000e+02	5.228823173220828000e+16
3.500000000000000000e+02	5.487523667098225600e+16
3.600000000000000000e+02	5.751191499748746400e+16
3.700000000000000000e+02	6.019779947821709600e+16
3.800000000000000000e+02	6.293243976551476800e+16
3.900000000000000000e+02	6.571540140921379200e+16
4.000000000000000000e+02	6.854626503446095200e+16
4.100000000000000000e+02	7.142462519341864000e+16
4.200000000000000000e+02	7.435008983797254400e+16
4.300000000000000000e+02	7.732227937510366400e+16
4.400000000000000000e+02	8.034082612335225600e+16
4.500000000000000000e+02	8.340537350813480000e+16
4.600000000000000000e+02	8.651557570188569600e+16
4.700000000000000000e+02	8.967109692058424000e+16
4.800000000000000000e+02	9.287161085023049600e+16
4.900000000000000000e+02	9.611680048815782400e+16
5.000000000000000000e+02	9.940635731960707200e+16
5.100000000000000000e+02	1.027399812127679840e+17
5.200000000000000000e+02	1.061173798652471200e+17
5.300000000000000000e+02	1.095382684916908640e+17
5.400000000000000000e+02	1.130023695963750400e+17
5.500000000000000000e+02	1.165094124709026080e+17
5.600000000000000000e+02	1.200591330117756320e+17
5.700000000000000000e+02	1.236512734729925760e+17
5.800000000000000000e+02	1.272855821136872160e+17
5.900000000000000000e+02	1.309618130306944160e+17
6.000000000000000000e+02	1.346797258811594080e+17
6.100000000000000000e+02	1.384390856801175680e+17
6.200000000000000000e+02	1.422396626555515040e+17
6.300000000000000000e+02	1.460812319010276480e+17
6.400000000000000000e+02	1.499635733881916160e+17
6.500000000000000000e+02	1.538864715619274560e+17
6.600000000000000000e+02	1.578497153628488000e+17
6.700000000000000000e+02	1.618530980548667840e+17
6.800000000000000000e+02	1.658964170027777280e+17
6.900000000000000000e+02	1.699794734773397760e+17
7.000000000000000000e+02	1.741020726977561280e+17
7.100000000000000000e+02	1.782640236017657280e+17
7.200000000000000000e+02	1.824651386032386560e+17
7.300000000000000000e+02	1.867052337646081600e+17
7.400000000000000000e+02	1.909841283695390400e+17
7.500000000000000000e+02	1.953016450503773760e+17
7.600000000000000000e+02	1.996576096107204480e+17
7.700000000000000000e+02	2.040518508504856000e+17
7.800000000000000000e+02	2.084842005459181440e+17
7.900000000000000000e+02	2.129544934445932480e+17
8.000000000000000000e+02	2.174625669630351360e+17
8.100000000000000000e+02	2.220082613191647680e+17
8.200000000000000000e+02	2.265914193398758400e+17
8.300000000000000000e+02	2.312118864285473920e+17
8.400000000000000000e+02	2.358695103826155840e+17
8.500000000000000000e+02	2.405641415760021760e+17
8.600000000000000000e+02	2.452956326317430400e+17
8.700000000000000000e+02	2.500638384369826880e+17
8.800000000000000000e+02	2.548686161629659520e+17
8.900000000000000000e+02	2.597098251975649600e+17
9.000000000000000000e+02	2.645873269078722240e+17
9.100000000000000000e+02	2.695009847451596800e+17
9.200000000000000000e+02	2.744506643273460800e+17
9.300000000000000000e+02	2.794362329616848000e+17
9.400000000000000000e+02	2.844575600196164480e+17
9.500000000000000000e+02	2.895145167493424640e+17
9.600000000000000000e+02	2.946069760958963200e+17
9.700000000000000000e+02	2.997348128710760960e+17
9.800000000000000000e+02	3.048979035635196800e+17
9.900000000000000000e+02	3.100961263262095360e+17
1.000000000000000000e+03	3.153293609964649600e+17
1.000000000000000000e+02	6.805741271094985000e+15
2.000000000000000000e+02	2.160063095491113600e+16
3.000000000000000000e+02	4.244695455682076800e+16
4.000000000000000000e+02	6.854626503446095200e+16
5.000000000000000000e+02	9.940635731960707200e+16
6.000000000000000000e+02	1.346797258811594080e+17
7.000000000000000000e+02	1.741020726977561280e+17
8.000000000000000000e+02	2.174625669630351360e+17
9.000000000000000000e+02	2.645873269078722240e+17
1.000000000000000000e+03	3.153293609964649600e+17
1.100000000000000000e+03	3.695620213343328640e+17
1.200000000000000000e+03	4.271745237674698240e+17
1.300000000000000000e+03	4.880687582783872000e+17
1.400000000000000000e+03	5.521569442269623680e+17
1.500000000000000000e+03	6.193598608522548480e+17
1.600000000000000000e+03	6.896054816527769600e+17
1.700000000000000000e+03	7.628279005168757760e+17
1.800000000000000000e+03	8.389664734632103680e+17
1.900000000000000000e+03	9.179651225248760320e+17
2.000000000000000000e+03	9.997717645143531520e+17
2.100000000000000000e+03	1.084337836670303872e+18
2.200000000000000000e+03	1.171617899049147392e+18
2.300000000000000000e+03	1.261569297977590016e+18
2.400000000000000000e+03	1.354151879405504256e+18
2.500000000000000000e+03	1.449327742298042624e+18
2.600000000000000000e+03	1.547061025664501760e+18
2.700000000000000000e+03	1.647317723193820160e+18
2.800000000000000000e+03	1.750065520891013120e+18
2.900000000000000000e+03	1.855273654778212608e+18
3.000000000000000000e+03	1.962912784379483392e+18
3.100000000000000000e+03	2.072954881299703808e+18
3.200000000000000000e+03	2.185373129138978048e+18
3.300000000000000000e+03	2.300141834500177664e+18
3.400000000000000000e+03	2.417236346745545728e+18
3.500000000000000000e+03	2.536632985940066816e+18
3.600000000000000000e+03	2.658308977567181824e+18
3.700000000000000000e+03	2.782242393132170752e+18
3.800000000000000000e+03	2.908412096823163392e+18
3.900000000000000000e+03	3.036797696133080576e+18
4.000000000000000000e+03	3.167379497359659520e+18
4.100000000000000000e+03	3.300138464269229568e+18
4.200000000000000000e+03	3.435056180663955968e+18
4.300000000000000000e+03	3.572114815695497216e+18
4.400000000000000000e+03	3.711297091752649728e+18
4.500000000000000000e+03	3.852586255182882304e+18
4.600000000000000000e+03	3.995966048818147840e+18
4.700000000000000000e+03	4.141420686704840192e+18
4.800000000000000000e+03	4.288934830523078656e+18
4.900000000000000000e+03	4.438493567920238080e+18
5.000000000000000000e+03	4.590082391904068096e+18
5.100000000000000000e+03	4.743687182015101952e+18
5.200000000000000000e+03	4.899294186348739584e+18
5.300000000000000000e+03	5.056890005266661376e+18
5.400000000000000000e+03	5.216461575503086592e+18
5.500000000000000000e+03	5.377996155755447296e+18
5.600000000000000000e+03	5.541481313064752128e+18
5.700000000000000000e+03	5.706904909605787648e+18
5.800000000000000000e+03	5.874255090851781632e+18
5.900000000000000000e+03	6.043520274078925824e+18
6.000000000000000000e+03	6.214689137535643648e+18
6.100000000000000000e+03	6.387750610216616960e+18
6.200000000000000000e+03	6.562693862361525248e+18
6.300000000000000000e+03	6.739508296323646464e+18
6.400000000000000000e+03	6.918183537918258176e+18
6.500000000000000000e+03	7.098709428185884672e+18
6.600000000000000000e+03	7.281076015835271168e+18
6.700000000000000000e+03	7.465273549721349120e+18
6.800000000000000000e+03	7.651292471907964928e+18
6.900000000000000000e+03	7.839123411090468864e+18
7.000000000000000000e+03	8.028757176163252224e+18
7.100000000000000000e+03	8.220184750237097984e+18
7.200000000000000000e+03	8.413397285046390784e+18
7.300000000000000000e+03	8.608386095176384512e+18
7.400000000000000000e+03	8.805142653140140032e+18
7.500000000000000000e+03	9.003658584290533376e+18
7.600000000000000000e+03	9.203925661962165248e+18
7.700000000000000000e+03	9.405935803098083328e+18
7.800000000000000000e+03	9.609681063786545152e+18
7.900000000000000000e+03	9.815153635047667712e+18
8.000000000000000000e+03	1.002234583890998067e+19
8.100000000000000000e+03	1.023125012473187328e+19
8.200000000000000000e+03	1.044185906517817549e+19
8.300000000000000000e+03	1.065416535311638118e+19
8.400000000000000000e+03	1.086816179783814144e+19
8.500000000000000000e+03	1.108384132215539917e+19
8.600000000000000000e+03	1.130119695911669146e+19
8.700000000000000000e+03	1.152022184901831885e+19
8.800000000000000000e+03	1.174090923659045683e+19
8.900000000000000000e+03	1.196325246812328755e+19
9.000000000000000000e+03	1.218724498897798144e+19
9.100000000000000000e+03	1.241288034084277453e+19
9.200000000000000000e+03	1.264015215935390720e+19
9.300000000000000000e+03	1.286905417164658483e+19
9.400000000000000000e+03	1.309958019420083610e+19
9.500000000000000000e+03	1.333172413042745344e+19
9.600000000000000000e+03	1.356547996870876570e+19
9.700000000000000000e+03	1.380084178023949722e+19
9.800000000000000000e+03	1.403780371704753357e+19
9.900000000000000000e+03	1.427636001004470272e+19
1.000000000000000000e+04	1.451650496727744922e+19
1.000000000000000000e+03	3.153293609964649600e+17
2.000000000000000000e+03	9.997717645143531520e+17
3.000000000000000000e+03	1.962912784379483392e+18
4.000000000000000000e+03	3.167379497359659520e+18
5.000000000000000000e+03	4.590082391904068096e+18
6.000000000000000000e+03	6.214689137535643648e+18
7.000000000000000000e+03	8.028757176163252224e+18
8.000000000000000000e+03	1.002234583890998067e+19
9.000000000000000000e+03	1.218724498897798144e+19
1.000000000000000000e+04	1.451650496727744922e+19
1.100000000000000000e+04	1.700413050431689318e+19
1.200000000000000000e+04	1.964487112482028749e+19
1.300000000000000000e+04	2.243407183976344781e+19
1.400000000000000000e+04	2.536756333310269850e+19
1.500000000000000000e+04	2.844157903747486925e+19
1.600000000000000000e+04	3.165269111203376333e+19
1.700000000000000000e+04	3.499776007117095322e+19
1.800000000000000000e+04	3.847389450195882803e+19
1.900000000000000000e+04	4.207841838909274522e+19
2.000000000000000000e+04	4.580884427667974554e+19
2.100000000000000000e+04	4.966285097844609843e+19
2.200000000000000000e+04	5.363826488187958886e+19
2.300000000000000000e+04	5.773304412602023117e+19
2.400000000000000000e+04	6.194526510370551398e+19
2.500000000000000000e+04	6.627311086212823450e+19
2.600000000000000000e+04	7.071486106862288896e+19
2.700000000000000000e+04	7.526888327656008909e+19
2.800000000000000000e+04	7.993362528147166003e+19
2.900000000000000000e+04	8.470760839527920435e+19
3.000000000000000000e+04	8.958942150119525581e+19
3.100000000000000000e+04	9.457771577458214502e+19
3.200000000000000000e+04	9.967119997578564403e+19
3.300000000000000000e+04	1.048686362375238943e+20
3.400000000000000000e+04	1.101688362801327800e+20
3.500000000000000000e+04	1.155706580009140388e+20
3.600000000000000000e+04	1.210730023896498831e+20
3.700000000000000000e+04	1.266748107320343265e+20
3.800000000000000000e+04	1.323750620658948506e+20
3.900000000000000000e+04	1.381727708617157837e+20
4.000000000000000000e+04	1.440669849027331850e+20
4.100000000000000000e+04	1.500567833417999647e+20
4.200000000000000000e+04	1.561412749174483517e+20
4.300000000000000000e+04	1.623195963116867420e+20
4.400000000000000000e+04	1.685909106356758774e+20
4.500000000000000000e+04	1.749544060305398497e+20
4.600000000000000000e+04	1.814092943717664031e+20
4.700000000000000000e+04	1.879548100682696950e+20
4.800000000000000000e+04	1.945902089464498422e+20
4.900000000000000000e+04	2.013147672118719283e+20
5.000000000000000000e+04	2.081277804819566100e+20
5.100000000000000000e+04	2.150285628831759073e+20
5.200000000000000000e+04	2.220164462071254548e+20
5.300000000000000000e+04	2.290907791211053056e+20
5.400000000000000000e+04	2.362509264280614666e+20
5.500000000000000000e+04	2.434962683724991037e+20
5.600000000000000000e+04	2.508261999884494438e+20
5.700000000000000000e+04	2.582401304859412726e+20
5.800000000000000000e+04	2.657374826739282412e+20
5.900000000000000000e+04	2.733176924158231839e+20
6.000000000000000000e+04	2.809802081162104013e+20
6.100000000000000000e+04	2.887244902357865595e+20
6.200000000000000000e+04	2.965500108328612659e+20
6.300000000000000000e+04	3.044562531295578030e+20
6.400000000000000000e+04	3.124427111009952072e+20
6.500000000000000000e+04	3.205088890856312668e+20
6.600000000000000000e+04	3.286543014157784842e+20
6.700000000000000000e+04	3.368784720666519142e+20
6.800000000000000000e+04	3.451809343228006892e+20
6.900000000000000000e+04	3.535612304610529116e+20
7.000000000000000000e+04	3.620189114486543483e+20
7.100000000000000000e+04	3.705535366554720010e+20
7.200000000000000000e+04	3.791646735803817001e+20
7.300000000000000000e+04	3.878518975894110208e+20
7.400000000000000000e+04	3.966147916665880576e+20
7.500000000000000000e+04	4.054529461755145748e+20
7.600000000000000000e+04	4.143659586316859474e+20
7.700000000000000000e+04	4.233534334847171297e+20
7.800000000000000000e+04	4.324149819100444099e+20
7.900000000000000000e+04	4.415502216093340140e+20
8.000000000000000000e+04	4.507587766196075233e+20
8.100000000000000000e+04	4.600402771299436462e+20
8.200000000000000000e+04	4.693943593058178826e+20
8.300000000000000000e+04	4.788206651207285473e+20
8.400000000000000000e+04	4.883188421943303209e+20
8.500000000000000000e+04	4.978885436370458378e+20
8.600000000000000000e+04	5.075294279008841236e+20
8.700000000000000000e+04	5.172411586357375140e+20
8.800000000000000000e+04	5.270234045514357146e+20
8.900000000000000000e+04	5.368758392849079992e+20
9.000000000000000000e+04	5.467981412721540465e+20
9.100000000000000000e+04	5.567899936252618998e+20
9.200000000000000000e+04	5.668510840135752090e+20
9.300000000000000000e+04	5.769811045493978563e+20
9.400000000000000000e+04	5.871797516775174963e+20
9.500000000000000000e+04	5.974467260689680957e+20
9.600000000000000000e+04	6.077817325182491034e+20
9.700000000000000000e+04	6.181844798440957542e+20
9.800000000000000000e+04	6.286546807938060124e+20
9.900000000000000000e+04	6.391920519507272008e+20
1.000000000000000000e+05	6.497963136447115428e+20
1.000000000000000000e+04	1.451650496727744922e+19
2.000000000000000000e+04	4.580884427667974554e+19
3.000000000000000000e+04	8.958942150119525581e+19
4.000000000000000000e+04	1.440669849027331850e+20
5.000000000000000000e+04	2.081277804819566100e+20
6.000000000000000000e+04	2.809802081162104013e+20
7.000000000000000000e+04	3.620189114486543483e+20
8.000000000000000000e+04	4.507587766196075233e+20
9.000000000000000000e+04	5.467981412721540465e+20
1.000000000000000000e+05	6.497963136447115428e+20
1.100000000000000000e+05	7.594588965473217413e+20
1.200000000000000000e+05	8.755277141006178058e+20
1.300000000000000000e+05	9.977736199105228308e+20
1.400000000000000000e+05	1.125991196433981243e+21
1.500000000000000000e+05	1.259994744243506381e+21
1.600000000000000000e+05	1.399615179597126304e+21
1.700000000000000000e+05	1.544697589060074209e+21
1.800000000000000000e+05	1.695099270507369071e+21
1.900000000000000000e+05	1.850688141421705429e+21
2.000000000000000000e+05	2.011341429440766542e+21
2.100000000000000000e+05	2.176944583164280439e+21
2.200000000000000000e+05	2.347390357212507144e+21
2.300000000000000000e+05	2.522578036837972443e+21
2.400000000000000000e+05	2.702412775537918345e+21
2.500000000000000000e+05	2.886805025086685315e+21
2.600000000000000000e+05	3.075670041841822597e+21
2.700000000000000000e+05	3.268927456524238848e+21
2.800000000000000000e+05	3.466500897222355845e+21
2.900000000000000000e+05	3.668317657338564051e+21
3.000000000000000000e+05	3.874308401731517022e+21
3.100000000000000000e+05	4.084406905514173137e+21
3.200000000000000000e+05	4.298549820927350145e+21
3.300000000000000000e+05	4.516676468475891286e+21
3.400000000000000000e+05	4.738728649133839614e+21
3.500000000000000000e+05	4.964650474928343089e+21
3.600000000000000000e+05	5.194388215623536607e+21
3.700000000000000000e+05	5.427890159564814811e+21
3.800000000000000000e+05	5.665106487023603024e+21
3.900000000000000000e+05	5.905989154617376637e+21
4.000000000000000000e+05	6.150491789574195380e+21
4.100000000000000000e+05	6.398569592775826735e+21
4.200000000000000000e+05	6.650179249652692419e+21
4.300000000000000000e+05	6.905278848120986272e+21
4.400000000000000000e+05	7.163827802853756371e+21
4.500000000000000000e+05	7.425786785262612775e+21
4.600000000000000000e+05	7.691117658641832870e+21
4.700000000000000000e+05	7.959783417989259330e+21
4.800000000000000000e+05	8.231748134073618399e+21
4.900000000000000000e+05	8.506976901366637658e+21
5.000000000000000000e+05	8.785435789498007945e+21
5.100000000000000000e+05	9.067091797930278912e+21
5.200000000000000000e+05	9.351912813579072438e+21
5.300000000000000000e+05	9.639867571135997542e+21
5.400000000000000000e+05	9.930925615872389153e+21
5.500000000000000000e+05	1.022505726872687896e+22
5.600000000000000000e+05	1.052223359349621889e+22
5.700000000000000000e+05	1.082242636596849410e+22
5.800000000000000000e+05	1.112560804485051030e+22
5.900000000000000000e+05	1.143175174435706923e+22
6.000000000000000000e+05	1.174083120833945299e+22
6.100000000000000000e+05	1.205282078584324332e+22
6.200000000000000000e+05	1.236769540799385829e+22
6.300000000000000000e+05	1.268543056611771417e+22
6.400000000000000000e+05	1.300600229101479081e+22
6.500000000000000000e+05	1.332938713330382117e+22
6.600000000000000000e+05	1.365556214477028642e+22
6.700000000000000000e+05	1.398450486065110817e+22
6.800000000000000000e+05	1.431619328279523308e+22
6.900000000000000000e+05	1.465060586364581865e+22
7.000000000000000000e+05	1.498772149099141739e+22
7.100000000000000000e+05	1.532751947343946842e+22
7.200000000000000000e+05	1.566997952656841061e+22
7.300000000000000000e+05	1.601508175971706156e+22
7.400000000000000000e+05	1.636280666337422239e+22
7.500000000000000000e+05	1.671313509713335183e+22
7.600000000000000000e+05	1.706604827818021880e+22
7.700000000000000000e+05	1.742152777028204285e+22
7.800000000000000000e+05	1.777955547325192051e+22
7.900000000000000000e+05	1.814011361286084048e+22
8.000000000000000000e+05	1.850318473117320610e+22
8.100000000000000000e+05	1.886875167728330185e+22
8.200000000000000000e+05	1.923679759843157921e+22
8.300000000000000000e+05	1.960730593147971908e+22
8.400000000000000000e+05	1.998026039472718610e+22
8.500000000000000000e+05	2.035564498005103791e+22
8.600000000000000000e+05	2.073344394535213466e+22
8.700000000000000000e+05	2.111364180729388440e+22
8.800000000000000000e+05	2.149622333431734705e+22
8.900000000000000000e+05	2.188117353992021030e+22
9.000000000000000000e+05	2.226847767618650951e+22
9.100000000000000000e+05	2.265812122755511668e+22
9.200000000000000000e+05	2.305008990481581657e+22
9.300000000000000000e+05	2.344436963932198928e+22
9.400000000000000000e+05	2.384094657741010135e+22
9.500000000000000000e+05	2.423980707501668565e+22
9.600000000000000000e+05	2.464093769248352397e+22
9.700000000000000000e+05	2.504432518954223665e+22
9.800000000000000000e+05	2.544995652047187057e+22
9.900000000000000000e+05	2.585781882941951548e+22
1.000000000000000000e+06	2.626789944587905401e+22
1.000000000000000000e+05	6.497963136447115428e+20
2.000000000000000000e+05	2.011341429440766542e+21
3.000000000000000000e+05	3.874308401731517022e+21
4.000000000000000000e+05	6.150491789574195380e+21
5.000000000000000000e+05	8.785435789498007945e+21
6.000000000000000000e+05	1.174083120833945299e+22
7.000000000000000000e+05	1.498772149099141739e+22
8.000000000000000000e+05	1.850318473117320610e+22
9.000000000000000000e+05	2.226847767618650951e+22
1.000000000000000000e+06	2.626789944587905401e+22
1.100000000000000000e+06	3.048804919613555160e+22
1.200000000000000000e+06	3.491731669878579816e+22
1.300000000000000000e+06	3.954551898649692157e+22
1.400000000000000000e+06	4.436363296657675544e+22
1.500000000000000000e+06	4.936359352210339293e+22
1.600000000000000000e+06	5.453813772608498093e+22
1.700000000000000000e+06	5.988068239809080564e+22
1.800000000000000000e+06	6.538522632227981256e+22
1.900000000000000000e+06	7.104627106751258296e+22
2.000000000000000000e+06	7.685875608193349976e+22
2.100000000000000000e+06	8.281800490832810633e+22
2.200000000000000000e+06	8.891968018074473542e+22
2.300000000000000000e+06	9.515974563909537576e+22
2.400000000000000000e+06	1.015344338137128192e+23
2.500000000000000000e+06	1.080402183359930407e+23
2.600000000000000000e+06	1.146737900573180213e+23
2.700000000000000000e+06	1.214320363287365068e+23
2.800000000000000000e+06	1.283120229237055648e+23
2.900000000000000000e+06	1.353109781862920120e+23
3.000000000000000000e+06	1.424262790651999441e+23
3.100000000000000000e+06	1.496554387552867661e+23
3.200000000000000000e+06	1.569960957168610087e+23
3.300000000000000000e+06	1.644460038819415526e+23
3.400000000000000000e+06	1.720030238879791616e+23
3.500000000000000000e+06	1.796651152049761094e+23
3.600000000000000000e+06	1.874303290426955997e+23
3.700000000000000000e+06	1.952968019417232772e+23
3.800000000000000000e+06	2.032627499662535568e+23
3.900000000000000000e+06	2.113264634281961225e+23
4.000000000000000000e+06	2.194863020819985948e+23
4.100000000000000000e+06	2.277406907378117294e+23
4.200000000000000000e+06	2.360881152475519317e+23
4.300000000000000000e+06	2.445271188243052757e+23
4.400000000000000000e+06	2.530562986605109901e+23
4.500000000000000000e+06	2.616743028146378459e+23
4.600000000000000000e+06	2.703798273397190778e+23
4.700000000000000000e+06	2.791716136302785740e+23
4.800000000000000000e+06	2.880484459668745853e+23
4.900000000000000000e+06	2.970091492398750027e+23
5.000000000000000000e+06	3.060525868360862857e+23
5.100000000000000000e+06	3.151776586736802296e+23
5.200000000000000000e+06	3.243832993723870704e+23
5.300000000000000000e+06	3.336684765473087538e+23
5.400000000000000000e+06	3.430321892159013048e+23
5.500000000000000000e+06	3.524734663087262574e+23
5.600000000000000000e+06	3.619913652755098921e+23
5.700000000000000000e+06	3.715849707788711441e+23
5.800000000000000000e+06	3.812533934688154996e+23
5.900000000000000000e+06	3.909957688317327494e+23
6.000000000000000000e+06	4.008112561082296477e+23
6.100000000000000000e+06	4.106990372746392848e+23
6.200000000000000000e+06	4.206583160835009665e+23
6.300000000000000000e+06	4.306883171587513983e+23
6.400000000000000000e+06	4.407882851416897665e+23
6.500000000000000000e+06	4.509574838841695409e+23
6.600000000000000000e+06	4.611951956857220885e+23
6.700000000000000000e+06	4.715007205716276334e+23
6.800000000000000000e+06	4.818733756091654556e+23
6.900000000000000000e+06	4.923124942595144664e+23
7.000000000000000000e+06	5.028174257629778307e+23
7.100000000000000000e+06	5.133875345553681138e+23
7.200000000000000000e+06	5.240221997135877374e+23
7.300000000000000000e+06	5.347208144285552901e+23
7.400000000000000000e+06	5.454827855037990332e+23
7.500000000000000000e+06	5.563075328781389314e+23
7.600000000000000000e+06	5.671944891710083286e+23
7.700000000000000000e+06	5.781430992490662461e+23
7.800000000000000000e+06	5.891528198128481872e+23
7.900000000000000000e+06	6.002231190022944624e+23
8.000000000000000000e+06	6.113534760200668614e+23
8.100000000000000000e+06	6.225433807716595186e+23
8.200000000000000000e+06	6.337923335213387465e+23
8.300000000000000000e+06	6.450998445630713663e+23
